stock_level,customer_sentiment,Sum of footfall,Average of promotion_intensity
1146.17242365968,0.908949860408579,317.103246959845,4.74954508142279
1183.58817471926,1.09025532818603,316.938471165516,4.54293149795872
1201.5914272031,1.04150063255751,316.932114432825,4.55790193606287
1152.50359794302,0.973512791920142,316.852168929098,5.96463362524054
1214.97453483363,0.936009140109625,316.810344921702,4.88370468646897
1172.18028425686,1.03279516540792,316.684320578781,5.99853187720182
1223.98669861963,1.09511767396703,316.584572547082,3.84408796461289
1188.86840835303,1.09465086283114,316.541286845796,6.01739898765875
1199.6654181412,1.06423148173928,316.45198988929,5.50919415683235
1159.66446888009,1.17356952310294,316.37560939668,5.01708740839219
1196.59745463984,1.12684149068355,316.368861943721,5.20714745921685
1176.65740064714,0.898962962677464,316.367223626401,5.24750293523575
1143.42062615548,1.09460664530335,316.263633459194,4.96405181141914
1191.25933231177,1.09295980929931,316.098458803789,6.22271433807939
1177.63978205439,1.10122761687823,316.040416344146,5.31278819866069
1174.59273488518,0.894817282646256,315.992164419429,5.48411495498258
1174.00100078133,1.10739860230332,315.983813219187,5.37359301732003
1162.51627115291,1.07217600168234,315.92357256239,5.06233967336559
1204.50668411181,1.08038096011637,315.885361542457,5.45071207253521
1215.73955144083,0.968547552689093,315.783458665434,5.261122700178
1141.26077185521,0.834494367868906,315.596073715287,6.33179846900008
1156.75564972206,1.02810710494166,315.581176287243,5.76092362006423
1217.77293833084,0.976466064973269,315.559642018671,4.99686588851066
1179.29426664927,0.948965958259001,315.525990311151,5.67899255960461
1196.27525709854,0.98732068691717,315.491896590062,4.76136303468545
1156.94901281149,1.01600884492859,315.450010152683,0.934463627437067
1141.97682176656,1.02552751544921,315.379211282123,5.01380873907714
1125.36122183706,0.971545080099843,315.302948065693,4.73349784382912
1190.60614851048,1.07029562830107,315.181822593204,5.80755460226287
1182.66138473617,0.93524439972118,315.012133542969,5.47661812167635
1184.66492173829,0.96928960632745,314.958662078954,5.35793051924842
1172.24583827684,1.0070592786931,314.898608366746,4.07038347529554
1192.32426598605,1.00755008373368,314.829468209623,4.40663365069338
1187.67699566673,1.03588185819632,314.81385287099,5.68858526389392
1194.41017916179,1.10158926871327,314.759703070571,4.16740226291205
1184.88913308585,0.939935800149458,314.560418380746,4.56288521944043
1216.50710617859,1.01074349503441,314.395499650198,5.77884915293829
1156.89985416175,0.942338551760211,314.385512927553,5.16996836943328
1169.56140682476,1.02230168588069,314.299187665764,5.11590251869888
1186.22588698883,1.08300377606573,314.227623608998,3.76834408913783
1179.19671988035,1.02056766723847,314.15324927159,4.21511043957389
1162.49140971624,0.868939813668863,314.12659020046,5.59287829618648
1162.30860143989,0.985979115483872,313.978108971139,4.18427933167457
1210.32346602812,1.05716047160869,313.976730595522,5.64764360483602
1198.22117982106,1.01211133728836,313.962726204426,6.12886257617571
1215.3300963179,1.0144084257107,313.951435923467,2.79795065023008
1197.01821402506,0.981346190943697,313.88800254863,5.29268107372783
1186.57206286493,1.0112321422535,313.875446596523,5.74810844218761
1199.14046575042,0.93466379762492,313.779475542495,4.41811572897224
1194.96601224344,1.01971564879094,313.743095066908,6.10758592960029
1143.67151326781,1.03250891590192,313.5765491574,3.97125772636282
1178.37711339741,0.988849008577737,313.567994475998,4.98392542493497
1133.63795940875,0.966177039190089,313.377081512072,6.15944829848991
1196.51326434439,0.927482034269337,313.185753833786,4.56839584672179
1182.78197749846,1.00804986557488,313.181734861379,6.37497747064939
1177.54479424417,1.12183182638119,313.166364576848,4.13372620621556
1175.69656705434,0.869429704113104,313.112168551038,5.56483296891584
1178.92922344629,0.840790299393544,313.016537150223,4.19637534990698
1169.55764290774,1.04418982631753,312.970022821574,4.89670941397967
1167.41082958225,1.0192358271183,312.822497629097,5.13718787762758
1155.12823596832,1.08723890712281,312.749488465442,5.06996743235386
1204.98240049618,1.13090912012363,312.654663486225,3.61630211627358
1206.27093730107,1.03004376246371,312.571967504589,5.10731587312629
1158.57171385836,1.06696470701844,312.546531017486,6.47123201558745
1165.53851934827,0.845704395781194,312.490429633562,4.46742641274131
1160.63659052459,0.95971650710631,312.472903716238,5.97219444897667
1163.47081071699,0.977220550014086,312.443585299816,5.20133410466615
1257.19134159709,0.999904263837065,312.375406168227,4.85742913627196
1171.01330844607,0.930285939790947,312.326440648787,4.09827385047669
1147.61345123043,1.05912434370187,312.301625963287,5.17140143117233
1209.25846995535,1.02759407798478,312.300484655263,5.73467911836951
1218.50995421109,1.01034156054431,312.284740565283,5.31433127600733
1154.01594837256,1.15056875233508,312.227423764969,5.6241841257157
1154.37658909769,0.928239320951833,312.213815867289,6.05379227833361
1158.98954941701,1.12131696172625,312.192911895706,6.16446848528335
1150.51920719173,1.16530703906039,312.13091914848,6.02106661268829
1164.57789306657,1.18663351905258,312.120841050174,4.79612090725002
1220.56935194682,1.0138864624153,312.119215241844,3.92009338178891
1194.99730056987,0.934720847540994,312.110990614597,5.34747799740763
1229.86657336371,1.01820263060478,312.078927019205,4.97126454107524
1168.13365190301,0.693142626951853,312.070101466705,-0.412939957972894
1187.47218928559,1.14976255459281,312.033432804202,5.68452889510433
1183.08623514262,0.907505638350441,312.026573974321,5.57751305429762
1201.68246704884,1.07032430727438,312.002126203529,5.63707171821545
1191.39715564392,0.959030118004519,311.965224426754,5.1402043656905
1208.70536774171,1.01064361550925,311.923171442662,5.07801073311892
1188.52678990079,0.955235979448633,311.900976749408,5.72013852206168
1183.35190784171,1.0486480732101,311.806704079804,6.04914503020552
1172.51485257752,0.992672948709249,311.805399628796,6.10150473770217
1198.86230165734,0.942502679943653,311.746144710221,3.42793514716807
1194.77060036574,0.958165437649542,311.740706200886,4.90597455207527
1177.9302331404,0.996718420253988,311.670814493653,5.01078817400374
1187.35698796413,0.944706303908176,311.651639238754,5.66313694008144
1178.35717304552,0.971277763787991,311.52518609519,5.73983892539096
1210.30609163332,1.07921108342853,311.523031835872,5.40545116094552
1241.21292119884,1.05228437339477,311.5081577859,4.57602445797262
1196.0598448276,0.909983552119511,311.456656232182,5.85344597989053
1180.13425805033,0.923492471006369,311.347095179607,5.23427836172971
1188.48822765964,0.920779093168028,311.324907939752,3.6756260132469
1188.06119165421,1.20727625225755,311.276636646518,5.82701827078911
1214.99005113858,0.936835183163524,311.258673588545,5.04724737266354
1145.79146474231,0.826177308951237,311.258186092007,4.86005394757524
1198.21024899921,1.07415998529581,311.224506314321,4.75808504886016
1200.69710079775,1.0529865613434,311.196141242119,5.04966324144688
1176.88419898539,0.963334216215359,311.196011534014,4.4116020159271
1232.63226675046,0.920579015775512,311.192940429112,3.36572328376054
1122.12220045705,1.0353028984374,311.049069604207,4.94726737419554
1224.56534124025,1.07891816197491,311.027191142451,5.35363871739206
1180.52462332071,1.01693848365661,310.970762374493,5.05757606237446
1237.01518452554,1.03085543736188,310.952249401112,5.21105072933564
1179.04748663745,0.902272427714415,310.876086973505,5.81817412044671
1200.98406560064,0.929552033530365,310.833822186501,5.30193490706406
1136.1653249321,0.910453306628336,310.789670007708,5.71214759341215
1212.86683166997,0.932008386682111,310.771199699659,4.65465255372757
1176.71706790551,1.07630884986858,310.706235381143,4.50904530949672
1208.1479054871,0.889185046534297,310.680319933199,5.32218710640546
1169.51561165182,1.07016584946354,310.575216355858,5.83222602040302
1175.74631884191,1.0327000490333,310.555550058911,4.84910603265148
1220.68197707267,0.984739581378736,310.512911122611,5.53967903874309
1204.6791394104,1.05025028287149,310.492243457806,4.71068086593333
1184.45210190963,0.924071687585961,310.478851350223,4.84402007280729
1198.22846506449,1.04151562999567,310.435566175653,5.96811195002743
1187.33196704738,1.14434249118425,310.379452114989,4.73924195009086
1186.92730059752,1.05282921192083,310.314334881173,5.00309612883399
1200.63606200455,1.11352569293556,310.260318270463,4.62508784546528
1192.94269388913,0.940577441614065,310.148999305314,6.32698342307535
1195.66600158473,1.1291464805692,310.146372566787,5.51262346672824
1198.99336750426,1.05555237356724,310.126570669706,4.78566142260582
1173.57620113673,1.04398556767671,310.120170077652,5.77371360092076
1220.29704509976,0.891103137797177,310.004004266744,5.31501516632118
1153.08541314521,1.03621841371724,309.984415171256,5.71441559657413
1191.95448964066,0.949206403184559,309.899652962407,6.05731797120434
1156.48250301288,1.03166890895076,309.879858481074,5.19237859848588
1218.34093993835,0.853989083566892,309.864681802967,1.29006281111018
1172.43005108168,0.922504639438944,309.857761423459,5.16721610502509
1194.66818397981,0.727373598879744,309.776478056762,3.55869326724478
1120.28526545655,1.08335517610921,309.770452215429,5.89951157373365
1146.1180532278,0.945514335666487,309.756389989913,5.92055750939668
1207.27213850059,0.990760364826085,309.680279125787,2.62304306765199
1182.4064876146,0.909953493903729,309.59498301426,5.5296018457509
1172.72446557332,0.81729338138923,309.572479897903,3.64112104840136
1193.45570062699,0.914604981294765,309.536216895315,5.22330126201397
1180.26981461861,0.921905032511661,309.447992810265,3.90076282478117
1171.24311875829,0.844425108222368,309.394614477621,5.46376854235744
1265.10456037482,1.07940421991847,309.358000841284,5.69465013699472
1183.91705678519,0.93788764597796,309.312616483424,6.17186029857644
1210.90277605972,0.998813640684373,309.309420855943,3.80800847989101
1162.38340304452,0.837169850503338,309.304402314413,4.21652525814148
1145.76975536349,0.855820271806694,309.254962822968,5.60895903561027
1181.53308437103,1.00211335261599,309.170672870556,4.21773766436543
1167.92406386949,0.947190570538056,309.138694495164,4.49983635625356
1193.12427407171,1.10245381073689,309.064230736117,5.28242368045795
1189.29002445367,1.20930846851668,308.993594651916,4.81281873368391
1174.65535794019,0.89986397758199,308.973503297658,5.45511308943604
1153.93603559192,0.861147912972416,308.967577919824,5.69321649766986
1170.09471468805,1.07599196032571,308.94005736828,5.54072143246235
1172.59951184121,1.27323507290155,308.861622515467,6.18098636274659
1236.3206405963,0.993822608588552,308.843372863074,4.93512307162285
1146.86787054385,1.24588133635746,308.823791781167,5.19876708122805
1156.82317272462,1.05879210205892,308.805026839686,4.87818810811287
1194.4726878298,1.07670753355476,308.79903041562,5.09219970976679
1150.25797096556,1.13239291538392,308.794673736181,5.53797614252008
1185.38006591165,1.21494878062585,308.785113927117,5.36465560771896
1169.07332199587,0.887220274027091,308.684081051974,5.88409235140061
1207.85525606484,0.974820709572144,308.627673765729,5.57380976662132
1200.92250621672,0.958158192387986,308.585470534402,6.30438849581905
1174.47129069659,0.849074293495093,308.585327787611,5.5933325118683
1157.92778288281,0.838069146644169,308.573648423501,5.20024191370754
1170.30304355303,1.21095990808492,308.538052049652,5.94293431315363
1179.32256209094,0.978218267407452,308.463196758359,3.79752076770803
1190.87290546404,1.06852930401912,308.415169085016,3.73816134729512
1185.54561216,1.10315554455148,308.339225648267,5.64558796836311
1212.55396590146,1.06789535255398,308.334443331572,5.18639809904958
1209.24737305867,0.919119139626422,308.333365526737,4.33270730467423
1171.06100970019,0.880482011490464,308.309863096976,5.5866669056578
1209.23439553818,1.09532082108874,308.2852206538,3.78858104815154
1151.25731865566,1.02201097911659,308.267346568872,5.08713579034866
1161.44901740135,1.00103966502528,308.258955922939,5.63688355036817
1212.7739596,0.773478368909473,308.229446844514,5.93633201874925
1254.27489977717,1.05047227069868,308.227103281464,5.79220979616985
1125.12197837012,0.936820668485049,308.166452050412,6.08390600925789
1203.51685689744,0.919821221088105,308.102666071117,6.02496159088155
1171.54774181509,0.867906197024907,307.988255170294,5.06894789775089
1139.94626876886,1.11606056298532,307.966621566802,6.23150575683944
1161.35187720336,1.02610660862109,307.942160580452,4.45182625417335
1140.52728849385,0.860122316194181,307.870346639981,6.09804873929922
1197.93197415355,0.898699561530983,307.83287172559,5.56162612353728
1203.95658877392,0.944702446437337,307.801398801718,5.55809848068508
1186.95215910507,1.13673180542777,307.751879660571,6.28602740760588
1173.09324926098,1.09444399729356,307.731936926459,5.32532567305339
1199.44879726556,0.964231151279878,307.729632244172,3.29930013115914
1175.31054621037,1.18100220354648,307.718146602334,4.9107197957139
1201.34306549857,0.847829538447344,307.645995694525,5.46202223482149
1181.98172269862,1.04835583799189,307.527529647846,5.3857693072949
1173.88691007498,1.04193531626292,307.485807721028,5.69328803454015
1190.86091125151,0.958060560804378,307.411210738096,4.93021177816132
1156.69788593245,1.02342585528572,307.390185131788,4.64938155951665
1174.87620738806,1.11441509022426,307.324086259374,5.06431053876494
1201.55527038247,1.0159534770921,307.275573374433,4.94307004420226
1191.86872157574,0.941473785705939,307.221219503923,3.84013290531291
1221.97968794199,0.967374829727108,307.208231062575,4.52108505745887
1157.82269130623,1.09233282163474,307.201206857681,3.21532239218328
1172.68628529794,1.06701789543069,307.155708939456,6.07154037254577
1201.42924958654,0.99794693460691,307.118595821618,3.88969149339474
1158.48111890284,1.15069447187876,307.082884418593,5.74185413768851
1183.28811591247,0.959704950825327,307.076390790326,3.0242757237393
1148.78215132556,0.772858188037396,307.061192194395,2.44023450977714
1231.82991667191,1.05425929833014,307.049349438038,5.51653396329486
1199.31726339518,1.1272390660407,307.034856734439,5.65456365147061
1125.13785102152,1.27203189864708,306.943767355275,5.48119954213012
1178.89495377999,1.01997772385178,306.892147341044,5.07403208640823
1174.2798132176,1.02462939880427,306.848037168589,5.92642920228381
1234.24208114078,0.928833010844277,306.774379994441,5.22014455280181
1205.91165351574,0.975302782603012,306.752369301822,6.3094139447688
1178.75631241991,1.07286130245508,306.748824778529,4.47324092297065
1170.7094314843,0.97231223574605,306.645842551199,5.91222129131464
1231.41375358606,0.862106261926248,306.644902623787,3.61521263313051
1160.19801906108,1.0821624399289,306.627296390675,4.50567273672289
1199.71731879485,1.02680012303866,306.605321214088,3.1583123272083
1158.42432251057,1.03510186240875,306.591954911438,3.57143165225326
1210.1460925584,0.935783600119902,306.579478042455,5.35578379201281
1212.28710554214,0.811272741179011,306.563450356416,5.91932851423815
1142.90637928454,0.909677416659793,306.557114673961,4.96345409362493
1175.91847338286,1.03804229683,306.514457019608,5.24004450027148
1200.91850569833,1.10220728505282,306.496738140758,5.14046533411575
1247.70626735335,1.09607226436185,306.423969654042,5.49139245728338
1235.66974775458,0.797790236272489,306.379698951744,4.42735152946403
1170.62628108706,0.935762827458028,306.330025907638,4.62008218867379
1217.25091309376,0.967296623092788,306.31422781671,5.72170436746927
1217.8527900102,0.986942883863139,306.275084866788,4.94031832920655
1170.30148363492,0.893980968534473,306.199661620516,5.64507720714078
1201.2934378092,0.87581436580138,306.13085150879,4.91026543922474
1169.98895463682,0.934807433925869,306.120154138204,4.91220240591483
1222.62977804795,1.05622974282943,306.11413177343,4.75939154127975
1195.6608060312,0.997649314911668,306.044878277021,3.95771710054457
1183.18483155136,1.00924787398682,306.000430728367,5.3800812684552
1167.85192498219,1.07507088083327,305.952065112569,4.38887327186411
1216.93869859926,0.952905101465566,305.905299836086,3.33082309069664
1145.56440523801,1.05947443106223,305.878115325776,5.19010396619626
1182.96948231401,1.05704242952339,305.79979708022,5.47483352240431
1210.91551056993,1.06545091665591,305.790763964065,4.2704257300224
1134.5355858592,0.968650201586853,305.744425338231,4.11844551852617
1233.5359521386,1.17150403354891,305.718752799526,5.16764177072791
1183.48057373294,1.03842527477653,305.672839102431,5.18280013711966
1236.36271255322,0.752502778648519,305.61301453133,5.09985892357027
1197.0620694542,1.0321265645883,305.610315094109,5.90158105655298
1183.3266547981,0.937931722809764,305.584631851246,4.44564570120706
1147.80248755257,0.850861650407403,305.522290503405,5.64579895891422
1123.22867904075,0.959290525339542,305.48808434918,4.80759120761877
1204.11034600895,1.15734794308223,305.477902822568,4.63372796508282
1192.54587338224,0.94815011447665,305.461790316758,3.38728625350243
1177.80679270272,1.10354380434578,305.441767274548,5.64642544045275
1175.20679592084,1.08153629447995,305.406517086628,5.59895464161544
1130.21024438345,1.00218257053851,305.355586704689,5.64531022323826
1162.94430863863,0.838491147164591,305.327101242153,5.29283743500698
1196.26143917885,1.02441372579859,305.311075098828,4.88285962764489
1220.41450560812,0.951853393641873,305.284618172251,5.4569913245481
1200.21046449105,0.976505552948144,305.267340477529,4.39747464239809
1182.80586801825,1.06668186076272,305.196615176901,5.01066601516141
1190.90195521941,0.929650859862431,305.176131491904,5.62661545425837
1161.84787453209,0.932831750396891,305.167487689395,4.7253093232896
1168.44887309149,1.00058169532742,305.164504578124,4.61508704547111
1200.05696661664,1.02334684417414,305.14659084847,3.87276878200536
1188.49566832433,0.864095245413685,305.144558285634,3.54579019595962
1210.58899954302,0.654172837284073,305.129691229523,4.94529810056454
1160.94603864268,0.793895740102283,305.107971016126,4.64026043792063
1211.09729506156,0.933027294398449,305.101840749323,5.43961726324812
1223.70636603028,1.00151264742878,305.096884484411,5.65869971183622
1199.65087016218,1.0520261193794,305.034043539993,5.59666109339885
1226.08364320523,1.11493578283584,305.029509321102,4.10658528308314
1161.26807018885,1.00825874960419,304.977393265125,3.29521783114413
1197.68918568078,0.965529789289811,304.926591495107,4.70126047251239
1155.94210252327,0.866953207721085,304.924588303056,5.04517234225176
1178.68107492704,0.914589684922513,304.871318339032,4.19143147043459
1224.88483432255,0.943096109928606,304.862254403418,2.42746186701791
1195.20358956228,0.911978591206592,304.852288804681,2.77541691357787
1190.74248230669,0.832294871992146,304.844736265203,4.44144244624047
1173.28469844172,0.925447335729104,304.813879019109,4.67253673097049
1230.33983154731,0.931150337587862,304.802490098721,2.82765351868183
1209.3732142137,0.826816467903664,304.802391299754,4.84776773278079
1192.99854633959,0.955133704645008,304.79910187755,5.39245065563124
1226.28028958962,0.974182680503426,304.765682081041,4.61296734195969
1139.41889099861,0.930183823393894,304.743728166475,5.94026938836927
1200.26141751812,0.949541374315803,304.734662394029,3.66291082099173
1158.94050855244,0.99751744677249,304.729657327652,4.85082624732189
1187.67787813786,1.08453529382172,304.687445647728,4.16226431312571
1171.62829684528,0.93532491271218,304.657577498539,4.22129476475786
1185.75047770209,0.987033627864595,304.643304124614,3.95628577503735
1195.18839622193,1.04596179685168,304.627662309374,5.09950128495178
1154.63510256974,1.18157867743167,304.621513867589,5.17229513976297
1205.3388141022,0.958183772517981,304.593161587224,4.32820413689064
1135.58843302164,1.0921694903874,304.583964009487,4.8013072661108
1179.56176974669,1.11232441759901,304.580330833394,5.62630541469692
1168.1871114713,0.985119176090453,304.550662081691,5.25692732428285
1244.40073117376,0.879431115312037,304.538016929245,3.56023431204009
1126.1338294692,1.08812648809236,304.520610760425,5.66703670900677
1202.32055710573,1.02145398148965,304.492295186278,5.18148255330071
1204.67504932042,1.08238979470488,304.48088968193,5.2172566444674
1157.48679428032,0.949863654643292,304.399259015073,5.35180576304136
1147.04920689631,1.01939099888895,304.315658748023,4.62276313357954
1210.98123076811,1.00336228071429,304.310929535332,4.90371586132707
1204.83102351092,1.05811428488269,304.254521030474,5.54537625120897
1202.24253787812,0.984876792196896,304.19997273989,5.22354956753352
1146.42478234894,0.79937403661499,304.181155293285,0.263657915713312
1146.02649661797,0.869623509106517,304.179294709037,5.91456051340742
1199.67665323713,1.06731148786129,304.17065862789,5.69963864468764
1158.27059372681,0.999884355247251,304.163514215653,5.60411691407199
1189.07479882573,0.961289675512281,304.090933355405,5.77730159479259
1179.72342975633,0.768934549154089,304.088135550998,5.01518645157358
1179.105419757,0.982701210601107,304.068047126168,5.45673732196579
1185.67881126119,0.994834552102048,304.041652778569,4.22671532622906
1183.82638157987,1.06542323899526,304.039340786599,4.54239014088169
1171.26714609934,1.07348096493328,304.017089198889,5.21313542789758
1176.90657360419,0.835102857812403,304.000765812637,3.06211684910236
1157.004596636,0.923792329139872,303.990018658577,5.29789311706507
1161.71172928544,1.02763169669586,303.9893560876,5.17365697939166
1168.49641445597,0.994853449628481,303.982259507154,5.08109399333592
1242.64355688837,0.950279932363086,303.94149066587,4.19259417393812
1205.97873083119,1.07098246019183,303.898115863744,5.34769055439113
1253.12701692348,1.13554747498965,303.886388298708,3.01401079593522
1202.85918092239,0.897105920798406,303.883471737559,4.15951408180807
1180.37462974315,0.970228718247842,303.825650601498,3.95825199082632
1199.3203881172,0.95953266755573,303.773926415528,6.27654269795599
1178.85707473144,1.07742383493948,303.759850297286,4.95985450197286
1120.66507413912,1.02181024652178,303.747275298737,5.60724122353972
1182.92520241837,0.988087894486265,303.743839969269,4.53721635561101
1136.68455032528,1.09122213128183,303.734945567689,5.79537130998002
1153.70982208421,0.991899052210136,303.732079239479,1.65335940780614
1122.74912684942,0.817411226188715,303.73206758026,4.39334709528572
1166.02565773754,0.992419406850403,303.675417351561,5.78508905025297
1208.73843284475,0.973759967767014,303.671823360263,4.28569108049739
1196.11840147604,1.04236141390689,303.658136212042,6.35539852751207
1204.77220756675,1.30058645884906,303.654040407962,3.28135046141036
1184.27252877467,1.03737558541305,303.599577965241,5.17637991248159
1148.20144973458,0.937229565772229,303.599447589006,5.29597058433138
1196.53152718339,0.940557673873082,303.593015541207,5.20235977137764
1233.98541715594,1.05526510735352,303.584345988382,4.43065426516757
1177.78518969924,0.868467192863973,303.573193272051,3.64361459311769
1165.87029055429,0.824281991066124,303.549198277359,1.59641658470097
1143.00562778458,0.960976744608326,303.518224315392,5.50546956683106
1168.53091790655,0.887270207664285,303.510195691262,4.39882190452659
1187.11550317209,0.941268156437918,303.505726938212,3.15480503432908
1128.63681130521,0.855144591572534,303.499442552843,4.11234916912449
1233.09641193477,0.952657509594556,303.487250056503,5.81614902115789
1135.55332515949,0.975029783160785,303.486488370415,5.59696246183024
1202.46951009605,0.96181479911299,303.484841181259,3.72828908874511
1208.51834213686,0.928619626928754,303.431678329454,4.25346050693927
1153.91898202797,1.04223553133273,303.396048576098,5.57206871938226
1208.21206834497,0.953349020930858,303.387741071009,4.52883918220728
1133.40666627455,0.864656792874526,303.35791800374,5.53149665465105
1138.46144741787,0.809181136778987,303.356953768848,2.8527341384942
1210.47612291481,0.888023484050124,303.330282142495,6.01516388405122
1158.09472498005,1.0843216466363,303.309671359914,4.34206276194222
1192.01221729915,1.07312143802908,303.304444106996,4.1903191324793
1187.33053065076,1.01743818286595,303.295638661855,5.38154218024814
1194.32388145688,0.946390297647083,303.292245224502,3.87558375760149
1197.59411811165,0.876590516124796,303.273448366495,5.97205105679162
1122.96541126977,1.03379565765581,303.244068215311,5.38938748980126
1217.10970695082,1.15120904381259,303.21560430892,5.41074426492898
1192.63121048937,1.04832570191545,303.208897369943,5.79868154882451
1164.11877228585,1.00496131113712,303.146428586879,5.34095828686317
1093.86430345557,0.928003545674133,303.136258971261,4.91094389712695
1201.59701755703,0.791179934239288,303.118913220212,5.75847358090679
1177.98330619824,0.998567452879622,303.111590668861,5.12989599000086
1193.97263011519,1.02606423429399,303.090715772125,4.86706619144893
1201.16055381364,0.912704079867983,303.05108303125,4.40781378709591
1207.5694054912,1.22230710619438,303.004673884151,5.4473370379184
1194.99850910221,1.01129797609445,302.976467086327,4.57464063837666
1177.6955302445,0.948480024674337,302.964237572084,5.50528497826586
1166.78256169062,0.839675331334535,302.956333068502,5.85041985219067
1159.29417078601,1.12147496715959,302.928311367748,5.38916116311386
1168.41449739257,0.911660619195423,302.913699597746,5.98660924156206
1228.7327728102,1.04726078901698,302.908469615533,4.18582241335096
1192.02548279183,0.955464023017342,302.886037690428,5.77950598807021
1218.13275755736,0.958638334596246,302.879359385446,5.03299121618243
1205.31981890533,0.839414566610638,302.862177587285,5.4246562198309
